Teacher ID,Teacher Email,Teacher Password,Lesson Link
1321,MargheritaGeddesd3Xb208@yahoo.com,MargheritaGeddes,https://upliftk12.com/student/lesson/start/lWSGB1321ZHlODi33/1
1322,ArdenRamagehLww209@yahoo.net,ArdenRamage,https://upliftk12.com/student/lesson/start/5US2C1322ZjVj7x33/1
1323,TamaRamage23PQ210@yahoo.net,TamaRamage,https://upliftk12.com/student/lesson/start/BTWRt1323Z5dsVs33/1
1324,LeighaStovalRkZE211@hotmail.net,LeighaStoval,https://upliftk12.com/student/lesson/start/1nj9E1324ZTQWtc33/1
1325,ArdenPekar0vPT212@yahoo.com,ArdenPekar,https://upliftk12.com/student/lesson/start/Hyh7N1325Zr8uQT33/1
1326,ZoniaParisecRC213@gmail.net,ZoniaParis,https://upliftk12.com/student/lesson/start/vIWDD1326ZHofHS33/1
1327,TyishaHaslettYFqo214@yahoo.biz,TyishaHaslett,https://upliftk12.com/student/lesson/start/P2GuY1327ZYa2Dg33/1
1328,StephaniaDrewsfJAj215@gmail.net,StephaniaDrews,https://upliftk12.com/student/lesson/start/awwrX1328Z6b2m433/1
1329,RaleighLatsonB2WE216@hotmail.biz,RaleighLatson,https://upliftk12.com/student/lesson/start/sTkCx1329Zu16LX33/1
1330,LawandaAntes9tJj217@yahoo.com,LawandaAntes,https://upliftk12.com/student/lesson/start/0V2901330ZNuVSX33/1
1331,TamiLanzFeFp218@gmail.net,TamiLanz,https://upliftk12.com/student/lesson/start/gmHMX1331Z5oyyd33/1
1332,LeighaMcnaughtgO2T219@hotmail.net,LeighaMcnaught,https://upliftk12.com/student/lesson/start/pAxKu1332Zd20KT33/1
1333,TamiPingreemW3h220@hotmail.net,TamiPingree,https://upliftk12.com/student/lesson/start/agF6A1333ZVbVcb33/1
1334,MargarettMongold9W5p221@gmail.com,MargarettMongold,https://upliftk12.com/student/lesson/start/Pb1SI1334ZGUSDc33/1
1335,MaribelDamronMIZq222@outlook.biz,MaribelDamron,https://upliftk12.com/student/lesson/start/C4yyI1335ZdFfBL33/1
1336,ThomasFleishmanYzqz223@outlook.biz,ThomasFleishman,https://upliftk12.com/student/lesson/start/Swiyt1336ZpKcIN33/1
1337,ElidaFleishmantlhV224@hotmail.biz,ElidaFleishman,https://upliftk12.com/student/lesson/start/27nb31337ZYaKjg33/1
1338,TamiSernaihOb225@yahoo.net,TamiSerna,https://upliftk12.com/student/lesson/start/VQjdX1338Zrm7PK33/1
1339,LawandaFetzerkHnb226@yahoo.biz,LawandaFetzer,https://upliftk12.com/student/lesson/start/eyLl71339Zf1vK333/1
1340,GeorgiannaGrumblesip2S227@gmail.net,GeorgiannaGrumbles,https://upliftk12.com/student/lesson/start/qb9N81340Zbf2wP33/1
1341,StephaniaRamage8joG228@hotmail.biz,StephaniaRamage,https://upliftk12.com/student/lesson/start/USNmd1341ZY8cJX33/1
1342,NancieGrisby9WZ1229@gmail.com,NancieGrisby,https://upliftk12.com/student/lesson/start/f4ila1342Z0n17l33/1
1343,TamiSchildgene6ie230@outlook.com,TamiSchildgen,https://upliftk12.com/student/lesson/start/ncEEs1343ZuLdRX33/1
1344,StephaniaMotsingeryhA5231@outlook.com,StephaniaMotsinger,https://upliftk12.com/student/lesson/start/wECkI1344ZRRXWb33/1
1345,YuriRoberieBvJY232@yahoo.com,YuriRoberie,https://upliftk12.com/student/lesson/start/gAypE1345Z7wCAl33/1
1346,AugustineMichaud4XLh233@outlook.com,AugustineMichaud,https://upliftk12.com/student/lesson/start/jEKoK1346ZrmsQD33/1
1347,AugustineDamronG6TH234@hotmail.com,AugustineDamron,https://upliftk12.com/student/lesson/start/VR28e1347ZOCGl933/1
1348,LuzGrisby0Sgr235@gmail.com,LuzGrisby,https://upliftk12.com/student/lesson/start/cg8qY1348ZbBY9r33/1
1349,RandyHaslettMeF9236@gmail.com,RandyHaslett,https://upliftk12.com/student/lesson/start/Wf2JT1349ZLt29B33/1
1350,LloydPingreeO50F237@hotmail.com,LloydPingree,https://upliftk12.com/student/lesson/start/Hkkhp1350ZMW5N833/1
1351,RebeckaCultonKu27238@gmail.biz,RebeckaCulton,https://upliftk12.com/student/lesson/start/NS0pC1351Z3xN0133/1
1352,LyndiaBureshzMUA239@hotmail.biz,LyndiaBuresh,https://upliftk12.com/student/lesson/start/Y8Cfb1352ZBGeoC33/1
1353,JoanMenjivarNOom240@outlook.net,JoanMenjivar,https://upliftk12.com/student/lesson/start/AiGEI1353ZlHnpp33/1
1354,DiegoCattQOIy241@yahoo.net,DiegoCatt,https://upliftk12.com/student/lesson/start/l43Ta1354ZNu9NH33/1
1355,BeckiPecoraxUDd242@gmail.com,BeckiPecora,https://upliftk12.com/student/lesson/start/Y44nF1355ZY3WvQ33/1
1356,BlytheSernaVU0k243@hotmail.biz,BlytheSerna,https://upliftk12.com/student/lesson/start/XNB8h1356ZEuTRl33/1
1357,BongGuillemetteaXed244@gmail.biz,BongGuillemette,https://upliftk12.com/student/lesson/start/c4bY71357ZcVDY933/1
1358,CloraPecora80vS245@outlook.net,CloraPecora,https://upliftk12.com/student/lesson/start/3QKOp1358Z8VIpn33/1
1359,BongKlempEXD7246@yahoo.net,BongKlemp,https://upliftk12.com/student/lesson/start/Xlisg1359ZVP4dt33/1
1360,GayleneMotsingerofft247@gmail.net,GayleneMotsinger,https://upliftk12.com/student/lesson/start/HJJyt1360ZVQ37433/1
1361,DiegoVolkmanZjNv248@yahoo.com,DiegoVolkman,https://upliftk12.com/student/lesson/start/ud7bs1361ZhmDcu33/1
1362,CloraMichaud07xQ249@hotmail.com,CloraMichaud,https://upliftk12.com/student/lesson/start/eRRt31362ZC6wm933/1
1363,MarquisMcnaught18VN250@outlook.biz,MarquisMcnaught,https://upliftk12.com/student/lesson/start/GTwLm1363ZoigVB33/1
1364,LawandaLatson1CnP251@hotmail.biz,LawandaLatson,https://upliftk12.com/student/lesson/start/D16sv1364ZmBktq33/1
1365,TamaDamronWu6x252@outlook.net,TamaDamron,https://upliftk12.com/student/lesson/start/As2c11365Zux1OA33/1
1366,DiegoWiersri0n253@yahoo.com,DiegoWiers,https://upliftk12.com/student/lesson/start/Uw2kM1366ZmokDg33/1
1367,LawandaCenter2KKJ254@gmail.com,LawandaCenter,https://upliftk12.com/student/lesson/start/G0Ro51367ZmxWBK33/1
1368,TyishaBureshiIpa255@outlook.net,TyishaBuresh,https://upliftk12.com/student/lesson/start/IbUCr1368ZrJ4vx33/1
1369,BeckiHoweftan256@outlook.net,BeckiHowe,https://upliftk12.com/student/lesson/start/HH8TE1369ZFcFOn33/1
1370,RaleighMongoldksJk257@outlook.com,RaleighMongold,https://upliftk12.com/student/lesson/start/fh7eq1370ZMCy4X33/1
1371,JeaniceLanzwWLg258@yahoo.net,JeaniceLanz,https://upliftk12.com/student/lesson/start/Hx43b1371ZxfGXn33/1
1372,MaribelVolkman85SN259@outlook.com,MaribelVolkman,https://upliftk12.com/student/lesson/start/X8bv51372ZtDbjn33/1
1373,TamiGeddespGnB260@outlook.net,TamiGeddes,https://upliftk12.com/student/lesson/start/eYC0E1373ZjBvcv33/1
1374,ErasmoLupomcOc261@hotmail.com,ErasmoLupo,https://upliftk12.com/student/lesson/start/q5LEa1374ZiNmoG33/1
1375,JohnathonGeddesCwTM262@outlook.com,JohnathonGeddes,https://upliftk12.com/student/lesson/start/xttdY1375Zfvv4V33/1
1376,MargareteRoberieo2rT263@outlook.com,MargareteRoberie,https://upliftk12.com/student/lesson/start/rc7iV1376ZE77DA33/1
1377,ElroyDrewsyBS9264@outlook.net,ElroyDrews,https://upliftk12.com/student/lesson/start/KulEy1377Zo3VGx33/1
1378,SharieNorenkC3g265@hotmail.net,SharieNoren,https://upliftk12.com/student/lesson/start/EdsQM1378ZlVLFo33/1
1379,SamathaCatteH8p266@gmail.net,SamathaCatt,https://upliftk12.com/student/lesson/start/gkHx71379Z1vS3k33/1
1380,MargareteVolkman3bIL267@outlook.biz,MargareteVolkman,https://upliftk12.com/student/lesson/start/hjEnk1380ZX3nQe33/1
1381,RaleighPingreeUs4P268@outlook.net,RaleighPingree,https://upliftk12.com/student/lesson/start/gHw8M1381ZqvQ1H33/1
1382,RaleighPingreeJQzn269@gmail.biz,RaleighPingree,https://upliftk12.com/student/lesson/start/8DWVn1382ZM8eOU33/1
1383,QianaGeddesgb0L270@outlook.biz,QianaGeddes,https://upliftk12.com/student/lesson/start/664bC1383ZmDx3a33/1
1384,NanciePekarfP05271@outlook.net,NanciePekar,https://upliftk12.com/student/lesson/start/rL2Ou1384ZbAIM733/1
1385,CloraNorenpViI272@gmail.com,CloraNoren,https://upliftk12.com/student/lesson/start/MNK0g1385ZP1xlC33/1
1386,TamaGrisbyCMof273@outlook.com,TamaGrisby,https://upliftk12.com/student/lesson/start/G5QUg1386ZMLFUJ33/1
1387,TamiDrewsGEXo274@hotmail.com,TamiDrews,https://upliftk12.com/student/lesson/start/C6kSV1387ZtKmTk33/1
1388,LawandaVolkmanE8QA275@hotmail.net,LawandaVolkman,https://upliftk12.com/student/lesson/start/9Sl7Y1388Zu0Jjo33/1
1389,AnthonyBureshcKhz276@gmail.biz,AnthonyBuresh,https://upliftk12.com/student/lesson/start/YVFOc1389ZmF8Ag33/1
1390,AlejandroStoval2Fq4277@gmail.com,AlejandroStoval,https://upliftk12.com/student/lesson/start/YwUH71390ZeCUi033/1
1391,MargareteStovalLOXj278@hotmail.com,MargareteStoval,https://upliftk12.com/student/lesson/start/chBjO1391ZeJcm033/1
1392,MargheritaLanzce9H279@outlook.com,MargheritaLanz,https://upliftk12.com/student/lesson/start/9gDJS1392Z74Big33/1
1393,BlytheCentern62o280@gmail.com,BlytheCenter,https://upliftk12.com/student/lesson/start/w4evb1393ZUdH5133/1
1394,ZoniaMischkeTV4Q281@hotmail.biz,ZoniaMischke,https://upliftk12.com/student/lesson/start/3Dc4N1394ZrpLYK33/1
1395,QianaDamron5g5u282@hotmail.biz,QianaDamron,https://upliftk12.com/student/lesson/start/MbDCh1395Zr5wjK33/1
1396,YuriCattUA1S283@yahoo.com,YuriCatt,https://upliftk12.com/student/lesson/start/1gAN51396ZtIO9v33/1
1397,MargareteBureshGbbT284@gmail.net,MargareteBuresh,https://upliftk12.com/student/lesson/start/yy51U1397ZHsfM933/1
1398,TomiMotsingerEeeu285@outlook.com,TomiMotsinger,https://upliftk12.com/student/lesson/start/fk25w1398ZKFhG733/1
1399,JeaniceCultonO2KV286@gmail.net,JeaniceCulton,https://upliftk12.com/student/lesson/start/LTdbV1399ZrdVYm33/1
1400,MarquisHoweo35D287@gmail.com,MarquisHowe,https://upliftk12.com/student/lesson/start/lexlv1400Zjjapw33/1
1401,MaribelPepperdMGm288@gmail.biz,MaribelPepper,https://upliftk12.com/student/lesson/start/UdJaB1401ZGf69633/1
1402,LuzRedneruLaA289@outlook.com,LuzRedner,https://upliftk12.com/student/lesson/start/Lv6Sx1402Z1srpX33/1
1403,BongLanzaxiv290@outlook.com,BongLanz,https://upliftk12.com/student/lesson/start/0LJ1w1403ZjTuBA33/1
1404,RandyPingreeYymY291@gmail.net,RandyPingree,https://upliftk12.com/student/lesson/start/CxJsE1404ZM7DCO33/1
1405,SamathaWiersqsME292@yahoo.com,SamathaWiers,https://upliftk12.com/student/lesson/start/3ERfc1405Zl7L5c33/1
1406,TomiKazmierczakJTMj293@outlook.biz,TomiKazmierczak,https://upliftk12.com/student/lesson/start/gQeB91406Zk6dlL33/1
1407,AugustineRednerR1mi294@outlook.biz,AugustineRedner,https://upliftk12.com/student/lesson/start/Rjp3I1407ZnwDyL33/1
1408,ThomasKlempPrLh295@hotmail.biz,ThomasKlemp,https://upliftk12.com/student/lesson/start/bxOf31408ZuilnG33/1
1409,RaleighMischkeMXiH296@yahoo.biz,RaleighMischke,https://upliftk12.com/student/lesson/start/TrcOq1409ZV7iLf33/1
1410,TomiMenjivarerh7297@yahoo.com,TomiMenjivar,https://upliftk12.com/student/lesson/start/wEVuw1410Zjdass33/1
1411,RebeckaSchildgenjFL1298@outlook.biz,RebeckaSchildgen,https://upliftk12.com/student/lesson/start/Aq4We1411ZQJBnP33/1
1412,LawandaBadonWZcY299@outlook.net,LawandaBadon,https://upliftk12.com/student/lesson/start/H6XA91412Z64gbX33/1
1413,TyishaMongoldZhUd300@hotmail.biz,TyishaMongold,https://upliftk12.com/student/lesson/start/Wg27D1413ZwNEJ233/1
1414,CloraWiersZPWF301@yahoo.com,CloraWiers,https://upliftk12.com/student/lesson/start/AFL7T1414Z7yDL233/1
1415,JohnathonLatsonIwr2302@outlook.com,JohnathonLatson,https://upliftk12.com/student/lesson/start/DaOWx1415Zs5DM733/1
1416,JeaniceKuceraCM4w303@outlook.biz,JeaniceKucera,https://upliftk12.com/student/lesson/start/hIL1I1416ZBDxQn33/1
1417,JoanCattSBxO304@hotmail.net,JoanCatt,https://upliftk12.com/student/lesson/start/noCFV1417Z0PJ7H33/1
1418,JeaniceGrisbyS324305@gmail.net,JeaniceGrisby,https://upliftk12.com/student/lesson/start/7gVFa1418ZvFgQ033/1
1419,LyndiaBlockgWWX306@outlook.com,LyndiaBlock,https://upliftk12.com/student/lesson/start/DvbGJ1419ZGPkIY33/1
1420,ErasmoFleishmanXb3E307@hotmail.com,ErasmoFleishman,https://upliftk12.com/student/lesson/start/NIGfr1420ZpPSEm33/1
1421,GeorgiannaKazmierczakJcTZ308@yahoo.biz,GeorgiannaKazmierczak,https://upliftk12.com/student/lesson/start/2WdWK1421Z4FSxe33/1
1422,TyishaCatthU9l309@gmail.com,TyishaCatt,https://upliftk12.com/student/lesson/start/lvdtl1422ZXiTBR33/1
1423,TyishaMayoralg7tZ310@hotmail.biz,TyishaMayoral,https://upliftk12.com/student/lesson/start/qIs1Y1423Zdbuvy33/1
1424,BlytheSchroederYAlx311@outlook.net,BlytheSchroeder,https://upliftk12.com/student/lesson/start/AiVFk1424Z67OcX33/1
1425,ZoniaKlempWF0y312@yahoo.biz,ZoniaKlemp,https://upliftk12.com/student/lesson/start/iqVce1425ZkPf5233/1
1426,TyishaKlemphctP313@hotmail.com,TyishaKlemp,https://upliftk12.com/student/lesson/start/hpXI01426ZB6U6b33/1
1427,JohnathonPekarofEy314@hotmail.net,JohnathonPekar,https://upliftk12.com/student/lesson/start/GPNAJ1427ZlIveF33/1
1428,LuzLupoKIdU315@yahoo.net,LuzLupo,https://upliftk12.com/student/lesson/start/6Sg2b1428Z7Jvm133/1
1429,BuffyMayoralPwYc316@gmail.com,BuffyMayoral,https://upliftk12.com/student/lesson/start/iHA2G1429Z8r1k433/1
1430,TamiVolkmanyRH3317@hotmail.biz,TamiVolkman,https://upliftk12.com/student/lesson/start/l42Ip1430ZCeTAd33/1
1431,MargareteFetzerrD8v318@outlook.net,MargareteFetzer,https://upliftk12.com/student/lesson/start/jUXf21431ZjIhai33/1
1432,JeaniceKucera8RGj319@outlook.biz,JeaniceKucera,https://upliftk12.com/student/lesson/start/fcyOf1432ZRGDxx33/1
1433,BongStovalxBx8320@outlook.net,BongStoval,https://upliftk12.com/student/lesson/start/YjVAe1433ZUN84333/1
1434,TyishaMcnaughtRepe321@outlook.biz,TyishaMcnaught,https://upliftk12.com/student/lesson/start/7EFOi1434Z3rDNw33/1
1435,LuzRoberieCxlr322@outlook.net,LuzRoberie,https://upliftk12.com/student/lesson/start/SEPVF1435ZuCbyD33/1
1436,ElroyBureshTVhN323@hotmail.net,ElroyBuresh,https://upliftk12.com/student/lesson/start/3Kwhm1436ZDeoNB33/1
1437,StephaniaSchroeder3j6S324@hotmail.com,StephaniaSchroeder,https://upliftk12.com/student/lesson/start/4ixox1437Zn9Vhn33/1
1438,CloraMotsingerF4u5325@gmail.com,CloraMotsinger,https://upliftk12.com/student/lesson/start/qWR1L1438Z2XclA33/1
1439,JohnathonBadonw7MU326@outlook.net,JohnathonBadon,https://upliftk12.com/student/lesson/start/CHDh11439ZBIpbe33/1
1440,MaribelAntesSjYF327@outlook.com,MaribelAntes,https://upliftk12.com/student/lesson/start/jYn1L1440Zm0ISX33/1
1441,StephaniaSernamOWf328@outlook.net,StephaniaSerna,https://upliftk12.com/student/lesson/start/0V8G31441ZK4lei33/1
1442,StephaniaWiersp63a329@yahoo.biz,StephaniaWiers,https://upliftk12.com/student/lesson/start/i3Dr61442ZVWGME33/1
1443,LaineSerna00uw330@hotmail.com,LaineSerna,https://upliftk12.com/student/lesson/start/O05341443Z5MAUo33/1
1444,LaineLupoAnD1331@outlook.net,LaineLupo,https://upliftk12.com/student/lesson/start/huK9a1444ZCkMWU33/1
1445,AnthonyRoberieutEC332@gmail.net,AnthonyRoberie,https://upliftk12.com/student/lesson/start/v7Pln1445ZPQtk833/1
1446,AugustineCenterUENn333@yahoo.net,AugustineCenter,https://upliftk12.com/student/lesson/start/9IY2q1446ZDaAyG33/1
1447,RubiCobykxY5334@hotmail.net,RubiCoby,https://upliftk12.com/student/lesson/start/x4xu01447ZS2exV33/1
1448,JohnathonHaslettTFOc335@outlook.com,JohnathonHaslett,https://upliftk12.com/student/lesson/start/oco2d1448Zc8RaF33/1
1449,AugustineNorenA5DE336@gmail.biz,AugustineNoren,https://upliftk12.com/student/lesson/start/LSjOC1449ZqkdO533/1
1450,AnthonyLupoZAbu337@yahoo.biz,AnthonyLupo,https://upliftk12.com/student/lesson/start/wghKS1450ZSGIfU33/1
1451,LuzBadonhzFH338@outlook.biz,LuzBadon,https://upliftk12.com/student/lesson/start/3SMei1451Z5KA3033/1
1452,BlythePecorayWlq339@outlook.com,BlythePecora,https://upliftk12.com/student/lesson/start/5qReq1452ZCFUjf33/1
1453,BlytheBureshkM26340@gmail.net,BlytheBuresh,https://upliftk12.com/student/lesson/start/6IVFg1453ZQoMRh33/1
1454,ElidaKlempdoJc341@hotmail.com,ElidaKlemp,https://upliftk12.com/student/lesson/start/XtPDM1454Zyvt1o33/1
1455,MargareteSerna8C8G342@hotmail.com,MargareteSerna,https://upliftk12.com/student/lesson/start/rVsvB1455ZpWO5x33/1
1456,LarisaLatsonMCXo343@gmail.com,LarisaLatson,https://upliftk12.com/student/lesson/start/3Q1Aq1456ZpFwk933/1
1457,ElroyMichaudgvP9344@hotmail.net,ElroyMichaud,https://upliftk12.com/student/lesson/start/Nyn3F1457ZUFeQT33/1
1458,MargheritaSchildgenawFP345@yahoo.net,MargheritaSchildgen,https://upliftk12.com/student/lesson/start/dvLSc1458ZMxwCg33/1
1459,AnthonyGuillemettezbpD346@gmail.com,AnthonyGuillemette,https://upliftk12.com/student/lesson/start/jtQKh1459ZvWqq633/1
1460,MaribelGrumbles1Fze347@yahoo.net,MaribelGrumbles,https://upliftk12.com/student/lesson/start/GvfTh1460ZhmIbS33/1
1461,MargheritaSerna82C7348@gmail.biz,MargheritaSerna,https://upliftk12.com/student/lesson/start/wPJeb1461Za4NVM33/1
1462,DionGuillemettewfjA349@yahoo.biz,DionGuillemette,https://upliftk12.com/student/lesson/start/x9h9X1462ZO2Mbx33/1
1463,BongBureshXS3f350@yahoo.net,BongBuresh,https://upliftk12.com/student/lesson/start/k7syf1463ZwBqvo33/1
1464,JoanNorenvxjs351@gmail.net,JoanNoren,https://upliftk12.com/student/lesson/start/PKQhu1464ZYFUV833/1
1465,JeaniceMotsingert1gf352@gmail.net,JeaniceMotsinger,https://upliftk12.com/student/lesson/start/lHhnD1465ZhD5j133/1
1466,GayleneFetzerPSV2353@yahoo.com,GayleneFetzer,https://upliftk12.com/student/lesson/start/tTfd71466ZKdlJE33/1
1467,AlejandroMenjivarQa6N354@yahoo.com,AlejandroMenjivar,https://upliftk12.com/student/lesson/start/enYXl1467Z96k8Q33/1
1468,AugustineSchroeder42l5355@outlook.biz,AugustineSchroeder,https://upliftk12.com/student/lesson/start/aGG9B1468Z5bVsF33/1
1469,JoanNorennDmf356@outlook.biz,JoanNoren,https://upliftk12.com/student/lesson/start/MKnFk1469ZEPYtS33/1
1470,DiegoGeddesHYaO357@gmail.net,DiegoGeddes,https://upliftk12.com/student/lesson/start/OuCQq1470Z974WD33/1
1471,ThomasGrisbyJWA5358@gmail.net,ThomasGrisby,https://upliftk12.com/student/lesson/start/lTrpo1471Zd2pwk33/1
1472,LuzSchewev7tg359@gmail.biz,LuzSchewe,https://upliftk12.com/student/lesson/start/38mYc1472Z056Da33/1
1473,AugustineLanzAr27360@outlook.net,AugustineLanz,https://upliftk12.com/student/lesson/start/5ftNq1473ZmOTmd33/1
1474,LarisaKlempHNzx361@gmail.net,LarisaKlemp,https://upliftk12.com/student/lesson/start/nPp9a1474Z3r8XF33/1
1475,QianaLanz92AR362@yahoo.com,QianaLanz,https://upliftk12.com/student/lesson/start/jlMoh1475ZATpd133/1
1476,DiegoDamrondPSk363@outlook.net,DiegoDamron,https://upliftk12.com/student/lesson/start/ghg261476ZiE2bK33/1
1477,BeckiGrumbles3VJ0364@yahoo.com,BeckiGrumbles,https://upliftk12.com/student/lesson/start/rS9U91477Zvvcjf33/1
1478,LloydMotsingerjjtW365@hotmail.net,LloydMotsinger,https://upliftk12.com/student/lesson/start/TwY6O1478ZUtSXw33/1
1479,DiegoSchildgenfqTu366@outlook.net,DiegoSchildgen,https://upliftk12.com/student/lesson/start/F4CvX1479ZxkU2T33/1
1480,LaineDrewsVqDg367@gmail.biz,LaineDrews,https://upliftk12.com/student/lesson/start/1Wq2h1480ZC97jC33/1
1481,MarquisStovalvO7Q368@yahoo.net,MarquisStoval,https://upliftk12.com/student/lesson/start/vqHy01481ZLtNra33/1
1482,ShariePekardBiw369@yahoo.net,ShariePekar,https://upliftk12.com/student/lesson/start/BOlcF1482ZH1R4l33/1
1483,SharieCenterRSmG370@hotmail.biz,SharieCenter,https://upliftk12.com/student/lesson/start/IY2rb1483ZLku0033/1
1484,TyishaNorenbEyC371@hotmail.net,TyishaNoren,https://upliftk12.com/student/lesson/start/bRd7i1484ZdGwKq33/1
1485,LainePeppermU64372@yahoo.com,LainePepper,https://upliftk12.com/student/lesson/start/WkS5M1485ZGBT8933/1
1486,LuzMotsingerLxRU373@yahoo.net,LuzMotsinger,https://upliftk12.com/student/lesson/start/JshWL1486Z7W9rW33/1
1487,BongParisiuS8374@gmail.com,BongParis,https://upliftk12.com/student/lesson/start/fhkXf1487ZdW35m33/1
1488,JohnathonAntesiTMO375@gmail.net,JohnathonAntes,https://upliftk12.com/student/lesson/start/wrodr1488Zy62HR33/1
1489,GayleneSchewehRkC376@gmail.net,GayleneSchewe,https://upliftk12.com/student/lesson/start/oXHML1489ZuEBO433/1
1490,ChristeenRoberieJdZN377@gmail.net,ChristeenRoberie,https://upliftk12.com/student/lesson/start/orTC51490Z8dVOR33/1
1491,MarquisBlockCSOs378@gmail.com,MarquisBlock,https://upliftk12.com/student/lesson/start/K4bHl1491ZUpnLf33/1
1492,DionKlempdTMN379@gmail.biz,DionKlemp,https://upliftk12.com/student/lesson/start/ylpT01492ZCCUAR33/1
1493,LaineMichaudLiv0380@hotmail.net,LaineMichaud,https://upliftk12.com/student/lesson/start/iEugh1493ZeyEUd33/1
1494,AugustineKlempsnmM381@yahoo.biz,AugustineKlemp,https://upliftk12.com/student/lesson/start/2QaMr1494ZaGohl33/1
1495,DiegoDamronkJeD382@outlook.net,DiegoDamron,https://upliftk12.com/student/lesson/start/wo1AD1495ZcForQ33/1
1496,BeckiKucerasCC7383@outlook.com,BeckiKucera,https://upliftk12.com/student/lesson/start/WPmXF1496Z2173Y33/1
1497,MaribelCobyihT7384@hotmail.com,MaribelCoby,https://upliftk12.com/student/lesson/start/PSfpA1497ZXQNVC33/1
1498,MaribelKuceraYKra385@outlook.com,MaribelKucera,https://upliftk12.com/student/lesson/start/Q9pNX1498ZfE7eA33/1
1499,JoanSerna8xee386@gmail.biz,JoanSerna,https://upliftk12.com/student/lesson/start/Coe2n1499ZQJFqy33/1
1500,LawandaRamagexUCL387@hotmail.biz,LawandaRamage,https://upliftk12.com/student/lesson/start/xOTFU1500Z1apjs33/1
1501,TamiPecoraL9wF388@outlook.net,TamiPecora,https://upliftk12.com/student/lesson/start/iu2ND1501Z9JQEX33/1
1502,StephaniaLupoUxaU389@outlook.com,StephaniaLupo,https://upliftk12.com/student/lesson/start/jIXj01502ZmU6N633/1
1503,LeighaCobyT2IP390@outlook.biz,LeighaCoby,https://upliftk12.com/student/lesson/start/U5GQI1503ZRkVp833/1
1504,ElidaCenterSMHS391@outlook.com,ElidaCenter,https://upliftk12.com/student/lesson/start/OAJIE1504Zyhp3y33/1
1505,DiegoRamagenZTK392@gmail.net,DiegoRamage,https://upliftk12.com/student/lesson/start/YOlwk1505ZGnPWU33/1
1506,RebeckaVolkmanCP55393@outlook.net,RebeckaVolkman,https://upliftk12.com/student/lesson/start/YJo2W1506Z1eU9c33/1
1507,GayleneMoteKb6T394@outlook.net,GayleneMote,https://upliftk12.com/student/lesson/start/blL851507ZlhW5G33/1
1508,TomiSchewe1WDf395@yahoo.biz,TomiSchewe,https://upliftk12.com/student/lesson/start/nRpen1508ZEpA4h33/1
1509,RubiBuresh5X8Y396@yahoo.net,RubiBuresh,https://upliftk12.com/student/lesson/start/QvncU1509Z4wiDP33/1
1510,JeaniceGrumblesLnKK397@hotmail.biz,JeaniceGrumbles,https://upliftk12.com/student/lesson/start/hH3L21510ZckAgV33/1
1511,MargarettHaslettpzxV398@hotmail.net,MargarettHaslett,https://upliftk12.com/student/lesson/start/61WHJ1511ZliKKv33/1
1512,JeaniceKuceraSqb7399@outlook.com,JeaniceKucera,https://upliftk12.com/student/lesson/start/tf5LK1512ZI30mM33/1
1513,ThomasKucera3izm400@yahoo.biz,ThomasKucera,https://upliftk12.com/student/lesson/start/fhejN1513Z7e6NA33/1
1514,MarquisMischkeONfM401@hotmail.net,MarquisMischke,https://upliftk12.com/student/lesson/start/FNgNQ1514Z6HP8s33/1
1515,BuffyMongoldXS8p402@hotmail.biz,BuffyMongold,https://upliftk12.com/student/lesson/start/UJMCW1515ZN4PiP33/1
1516,SharieWiersCRBb403@gmail.com,SharieWiers,https://upliftk12.com/student/lesson/start/8vvJR1516ZupkMh33/1
1517,ZoniaPecorabSVb404@gmail.com,ZoniaPecora,https://upliftk12.com/student/lesson/start/enmC01517Zsfegv33/1
1518,LawandaAntes3Vxj405@outlook.biz,LawandaAntes,https://upliftk12.com/student/lesson/start/x6crX1518ZobHYK33/1
1519,JohnathonFetzerMr9E406@gmail.net,JohnathonFetzer,https://upliftk12.com/student/lesson/start/Y5NBp1519Z4BGGH33/1
1520,GayleneGrumblesPeib407@yahoo.com,GayleneGrumbles,https://upliftk12.com/student/lesson/start/vDAJW1520ZpOEIb33/1
1521,NancieFetzer7MFP408@outlook.biz,NancieFetzer,https://upliftk12.com/student/lesson/start/Kg4iv1521ZBwvIj33/1
1522,QianaMcnaughtJ6vU409@yahoo.biz,QianaMcnaught,https://upliftk12.com/student/lesson/start/TIwTr1522ZvUv3033/1
1523,LloydBadon2Viw410@gmail.biz,LloydBadon,https://upliftk12.com/student/lesson/start/jk3h31523ZjKh1l33/1
1524,LawandaRedner2AQQ411@gmail.com,LawandaRedner,https://upliftk12.com/student/lesson/start/7xKvy1524Z53nya33/1
1525,MarquisSchewevCEA412@gmail.com,MarquisSchewe,https://upliftk12.com/student/lesson/start/20pPr1525ZvnQYU33/1
1526,ElroyKlemprKGz413@yahoo.net,ElroyKlemp,https://upliftk12.com/student/lesson/start/8f9cN1526ZRcTnK33/1
1527,MargareteBureshW6Bb414@gmail.com,MargareteBuresh,https://upliftk12.com/student/lesson/start/orQdK1527ZjcGNV33/1
1528,ErasmoMongoldGvMU415@yahoo.biz,ErasmoMongold,https://upliftk12.com/student/lesson/start/oL10k1528Z6pS4t33/1
1529,DionWronaMSbg416@yahoo.com,DionWrona,https://upliftk12.com/student/lesson/start/cWCRg1529Zu890433/1
